0,0,0,29,0,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,4,0,3,0,5,0,1,0,0,0,0,0,0,0
0,0,0,30,0,0,4,6,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,30,0,0,13,12,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,15,0,2,0,1,0,0,0,0,0,0,0,0,0
0,0,1,42,0,1,51,13,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,17,0,1,0,7,0,1,0,0,0,0,0,0,0
0,0,0,77,0,0,75,16,0,2,4,0,0,1,0,5,0,0,0,0,0,0,4,8,0,5,0,14,0,0,0,4,0,0,0,0,0
0,0,0,48,0,3,182,14,0,12,0,0,0,0,0,10,3,0,0,0,0,0,13,0,0,3,0,16,0,0,0,3,0,0,0,0,0
0,4,9,51,3,3,334,12,29,14,10,0,0,15,0,8,8,9,0,2,17,22,15,31,1,5,5,15,6,18,1,1,0,17,7,3,0
0,18,1,50,7,14,374,32,23,14,13,2,0,19,0,22,3,35,0,2,13,1,6,52,2,5,1,14,7,33,3,11,0,17,10,0,0
0,94,9,49,0,3,481,43,8,22,14,18,0,4,0,17,13,10,0,0,3,14,5,55,2,17,19,10,5,22,1,5,0,17,19,3,0
0,42,3,35,7,11,651,36,2,22,8,13,0,27,0,26,17,28,0,2,2,0,11,43,1,6,1,7,6,16,5,7,0,17,16,4,130
0,2,4,30,1,11,749,7,5,14,18,7,0,10,0,1,38,35,0,6,25,28,29,55,1,9,33,27,0,23,7,10,0,17,18,4,139
0,103,7,71,24,11,897,96,39,30,10,14,0,23,0,41,31,46,0,9,11,31,35,28,0,15,60,24,43,15,23,0,0,17,8,10,156
0,0,9,76,17,16,1148,96,22,31,19,0,0,24,0,45,47,68,0,13,31,28,41,63,8,16,24,51,45,52,18,18,0,17,33,5,197
0,0,7,0,4,14,1276,0,21,42,23,0,0,18,0,0,40,45,0,1,19,30,50,60,12,29,54,32,35,55,22,40,0,17,86,15,238
0,0,5,0,51,20,1164,0,61,37,8,0,0,37,0,0,35,46,0,10,33,37,38,21,15,28,62,47,1,50,39,0,0,17,40,13,0
0,0,16,0,29,29,942,0,33,16,44,0,0,11,0,0,104,39,0,11,44,32,24,15,9,20,50,38,37,56,16,0,0,17,61,11,0
0,0,17,0,16,28,1404,0,34,66,67,0,0,43,0,0,183,106,0,12,44,57,57,145,14,27,89,49,29,76,5,92,0,17,47,20,0
0,0,24,121,42,49,1742,312,56,94,33,0,0,57,0,110,163,99,0,7,57,72,93,154,8,19,79,81,38,108,39,37,0,17,61,10,0
0,229,19,228,25,40,1638,349,93,66,21,40,0,58,0,98,171,69,0,18,33,76,104,86,19,0,50,0,39,92,84,44,0,17,91,3,0
0,181,8,175,44,72,1992,336,45,155,49,102,0,10,0,144,42,63,0,10,65,78,67,101,48,0,96,0,61,81,76,81,0,17,97,3,767
0,54,31,169,72,61,1504,277,74,201,58,39,0,65,0,89,50,95,0,15,51,112,88,47,31,58,147,89,63,122,33,51,0,17,94,18,902
0,229,27,168,39,47,1281,313,69,116,41,37,0,49,0,123,0,54,0,11,36,98,44,105,50,51,106,49,79,82,59,87,0,236,115,44,1060
0,412,23,102,33,28,907,161,46,34,60,93,0,99,0,54,59,103,0,37,98,95,63,163,42,67,148,12,64,140,92,83,0,245,79,24,1241
0,105,28,56,32,50,1517,165,30,54,32,44,0,89,0,42,66,98,0,9,62,97,63,28,31,28,48,30,62,67,27,82,0,177,43,17,1419
0,182,11,145,21,46,1622,280,41,22,106,27,0,26,0,93,180,121,0,18,81,46,97,115,32,27,107,91,91,96,5,32,0,189,59,8,1556
0,152,28,97,45,25,1560,900,58,26,52,47,0,41,0,82,192,48,0,29,46,43,59,180,34,19,131,45,91,156,104,52,0,215,121,9,1630
0,147,11,100,48,39,1178,342,47,119,57,37,0,54,0,68,128,62,0,13,33,59,59,81,24,23,97,23,75,91,27,97,0,202,79,52,1785
0,125,18,92,30,20,1220,200,45,36,42,43,0,110,0,0,150,87,0,37,53,59,60,75,44,21,76,53,80,73,66,79,0,148,102,18,0
0,114,27,100,48,17,900,265,24,69,50,47,0,82,0,76,158,98,0,5,40,79,28,63,25,33,90,25,85,67,17,42,0,116,62,27,0
0,68,25,36,41,10,650,114,21,58,16,65,0,72,0,32,167,24,0,9,20,57,22,53,20,0,80,0,97,61,34,0,0,146,51,16,0
0,46,0,69,53,17,1012,114,18,4,19,17,0,9,0,28,40,49,0,4,39,54,40,16,14,0,60,0,104,50,21,140,0,87,42,1,0
0,41,7,62,34,19,1032,251,21,29,20,7,0,14,0,118,0,50,0,4,17,29,85,74,24,0,88,0,97,44,13,54,0,61,157,2,0
0,89,17,62,27,23,1058,214,29,45,14,23,0,15,0,78,0,39,0,12,31,54,75,68,14,0,108,0,131,68,12,0,0,99,84,18,0
0,47,5,40,32,29,1315,210,27,60,14,22,0,32,0,47,0,47,0,2,34,57,97,53,21,0,41,0,91,62,23,0,0,238,160,8,0
0,112,3,82,34,61,895,259,46,152,14,76,0,20,0,71,0,39,0,8,42,58,53,16,47,0,95,0,101,60,26,0,0,179,139,38,0
0,31,6,19,38,38,776,147,44,56,28,57,0,17,0,81,0,47,0,10,39,25,27,60,13,0,64,0,88,87,29,0,0,159,138,2,0
46,140,4,15,20,23,647,135,37,55,19,35,129,16,10,96,0,60,21,3,33,37,27,14,15,0,78,0,85,32,63,0,36,88,234,6,0
56,79,1,21,35,5,638,152,25,21,11,27,175,21,36,35,0,32,57,6,8,104,38,23,16,0,64,0,68,17,23,0,32,113,135,40,0
37,111,2,20,14,15,1002,154,25,63,43,17,121,21,10,75,0,47,61,7,12,186,48,81,9,0,12,0,81,76,40,0,46,25,180,5,0
32,55,12,43,21,29,1041,203,63,90,28,59,154,36,39,69,0,15,31,3,12,70,62,42,3,0,22,0,109,64,42,0,95,97,164,23,0
25,23,8,38,36,21,1089,225,86,117,38,26,245,12,40,36,0,30,19,5,32,184,50,66,6,0,88,0,88,55,37,0,142,142,110,48,0
73,75,8,38,52,20,1437,201,44,92,12,39,154,7,136,27,0,13,67,6,41,93,44,43,5,0,58,0,61,21,47,43,416,140,121,42,0
36,32,14,37,15,38,771,142,72,23,17,56,96,5,107,35,0,54,33,19,23,73,38,59,14,0,77,0,33,30,52,26,80,160,31,23,0
23,40,3,10,24,13,501,35,27,38,7,10,88,10,33,14,0,55,55,12,12,94,12,15,30,0,70,0,43,16,6,13,77,83,31,3,0
22,29,5,53,41,3,893,110,17,23,15,2,58,9,30,19,88,64,31,1,8,24,24,6,13,0,18,0,78,26,6,49,30,58,26,13,0
17,17,7,30,48,5,745,173,34,42,0,2,169,10,25,31,163,58,19,1,8,17,68,105,37,0,49,0,64,43,103,33,19,41,44,6,0
44,38,19,44,58,7,760,305,14,43,43,60,115,42,13,43,209,51,33,5,23,112,35,84,24,0,66,0,85,49,120,46,71,74,92,9,0
18,34,21,85,38,7,795,195,45,30,16,14,99,21,15,64,209,43,38,5,35,108,25,98,18,0,115,0,75,19,13,32,66,116,132,19,0
98,48,5,98,42,17,705,197,32,38,9,23,178,19,70,57,182,54,51,7,22,67,29,170,56,0,49,0,35,43,33,23,99,100,55,5,0
59,42,9,39,37,0,441,104,15,7,12,118,158,15,70,40,47,71,69,7,5,126,7,51,30,0,95,0,25,29,41,9,116,57,103,11,3507
85,67,0,34,55,9,260,60,15,6,3,49,204,6,43,3,22,85,49,2,16,70,2,16,63,0,69,0,30,9,19,3,89,133,95,9,3555
30,11,6,140,64,3,268,222,42,4,11,5,88,1,47,30,87,32,32,3,8,27,27,17,36,0,42,0,15,12,66,16,94,24,49,3,3583
37,91,9,0,46,0,520,0,43,0,12,8,42,10,86,0,67,57,18,5,11,33,23,117,41,0,85,0,43,30,18,9,49,147,35,0,3629
86,80,13,0,45,4,356,0,149,17,15,23,89,21,55,0,94,43,18,9,24,41,14,38,16,0,72,0,52,24,28,4,29,55,46,30,3697
70,80,24,0,21,4,349,0,153,22,28,67,55,27,45,0,40,57,41,12,14,59,27,76,19,0,49,0,46,20,28,13,65,95,70,16,3832
88,61,13,0,38,1,253,0,168,12,20,27,67,15,130,0,0,46,51,20,30,37,6,92,11,0,37,0,69,13,26,0,109,63,28,13,3941
97,135,3,0,30,17,55,0,29,3,5,35,51,1,126,0,0,12,7,0,15,35,0,16,4,0,32,0,26,40,86,0,103,135,0,19,3990
18,28,0,0,29,5,0,0,25,0,0,72,66,2,51,0,0,15,72,0,19,24,0,20,19,0,46,0,15,6,23,0,60,72,47,2,4020
19,15,0,0,21,0,0,0,44,3,7,14,30,3,90,0,0,15,58,0,9,11,0,10,1,0,19,0,19,3,32,0,24,119,3,0,4047
33,0,7,0,25,1,0,0,69,12,23,0,30,12,60,0,0,42,10,8,28,32,0,103,4,0,58,0,58,22,39,0,12,0,51,4,4081
101,0,0,0,25,6,0,0,6,6,0,0,125,0,188,0,0,0,50,0,0,38,0,0,18,0,126,0,58,0,87,0,46,0,68,11,4122
47,100,0,0,16,8,0,0,76,15,0,47,75,0,188,0,0,0,40,0,0,58,0,0,6,0,69,0,37,0,69,0,51,94,26,24,4210
73,82,0,0,12,2,0,0,62,5,0,23,88,0,95,0,0,0,26,0,0,31,0,0,8,0,112,0,35,0,75,0,59,91,48,6,4249
100,68,0,0,26,2,0,0,23,3,0,33,86,0,108,0,0,0,18,0,0,91,0,0,2,0,154,0,78,0,55,0,73,68,63,14,4303
49,80,0,0,35,4,0,0,16,2,0,9,88,0,75,0,0,0,58,0,0,63,0,0,25,0,66,0,39,0,51,0,99,75,34,17,4336
14,28,0,0,16,1,0,0,3,1,0,3,79,0,59,0,0,0,9,0,0,27,0,0,6,0,96,0,49,0,0,0,46,10,9,7,4358
5,29,0,0,9,0,0,0,55,0,0,2,34,0,116,0,0,0,6,0,0,2,0,0,12,0,7,0,12,0,12,0,21,25,42,28,4392
58,49,0,0,0,1,0,0,28,2,0,16,27,0,11,0,0,0,2,0,0,2,0,0,4,0,3,0,8,0,3,0,36,43,25,16,4432
0,8,0,0,6,7,0,0,8,4,0,1,0,0,0,0,0,0,0,0,0,12,0,0,9,0,6,0,19,0,6,0,0,15,4,47,4482
0,3,0,0,17,1,0,0,9,1,0,6,0,0,0,0,0,0,0,0,0,25,0,0,6,0,12,0,6,0,2,0,0,20,26,30,4524
0,10,0,0,14,2,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,15,0,0,14,0,6,0,4,0,3,0,0,22,22,11,4584
0,15,0,0,4,1,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,5,0,9,0,0,22,23,25,4623
0,0,0,0,10,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,0,4,0,2,0,0,0,8,4,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,1,0,0,0,0,0,0,0,19,1,0
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,6,0,5,0,0,0,0,0,19,1,0
0,0,0,0,4,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,2,0,3,0,3,0,0,0,13,1,0
0,0,0,0,0,2,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,17,0,5,0,11,0,0,0,8,1,0
0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,18,0,6,0,4,0,0,0,8,1,0
0,0,0,0,9,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,2,0,0,0,0,0,23,1,0
0,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,70,1,0,3,13,0,0,0,0,0
0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,1,4,0,10,0,0,0,7,1,0
0,0,0,0,3,1,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,2,2,2,0,2,0,0,0,12,1,0
0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,13,1,5,0,10,13,0,0,8,0,0
0,0,0,0,12,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,3,13,4,3,0,5,0,0,0,7,2,0
0,0,0,0,6,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,14,8,5,0,6,0,0,0,12,1,0
0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,1,7,1,0,0,5,0,0,0,19,4,0
0,0,0,0,19,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,3,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,11,3,3,0,0,0,0,0,1,0,0
0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,2,2,0,4,0,0,0,9,1,0
0,0,0,0,4,1,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,13,0,1,0,7,0,0,0,8,0,0
0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,10,1,2,0,6,0,0,0,3,0,0
0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,18,2,1,0,7,0,0,0,14,3,0
0,0,0,0,9,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,7,4,8,0,3,0,0,0,6,1,0
0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,4,0,0,0,2,0,0
0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,2,0,0,2,0,0,0,0,2,0
0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,11,0,2,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,0,1,0,7,0,0,0,9,2,0
0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,6,0,3,0,14,0,0,0,6,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,2,0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,4,2,1,0,2,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,2,0,0,0,30,1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,14,2,0,3,0,1,0,0,0,8,0,0
0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,4,1,2,0,3,0,0,0,10,0,0
0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,2,0,0,0,6,2,0
